Time,Scale
10.41,-2.12369
10.412,-2.12674
10.414,-2.12982
10.416,-2.13293
10.418,-2.13608
10.42,-2.13926
10.422,-2.14247
10.424,-2.14572
10.426,-2.14901
10.428,-2.15232
10.43,-2.15567
10.432,-2.15906
10.434,-2.16247
10.436,-2.16592
10.438,-2.1694
10.44,-2.17292
10.442,-2.17647
10.444,-2.18005
10.446,-2.18366
10.448,-2.18731
10.45,-2.19098
10.452,-2.19469
10.454,-2.19843
10.456,-2.20221
10.458,-2.20601
10.46,-2.20984
10.462,-2.21371
10.464,-2.21761
10.466,-2.22154
10.468,-2.2255
10.47,-2.22949
10.472,-2.23351
10.474,-2.23756
10.476,-2.24164
10.478,-2.24575
10.48,-2.24989
10.482,-2.25406
10.484,-2.25826
10.486,-2.26249
10.488,-2.26674
10.49,-2.27103
10.492,-2.27535
10.494,-2.27969
10.496,-2.28406
10.498,-2.28846
10.5,-2.29289
10.502,-2.29735
10.504,-2.30183
10.506,-2.30635
10.508,-2.31089
10.51,-2.31545
10.512,-2.32005
10.514,-2.32467
10.516,-2.32931
10.518,-2.33399
10.52,-2.33869
10.522,-2.34341
10.524,-2.34817
10.526,-2.35294
10.528,-2.35775
10.53,-2.36258
10.532,-2.36743
10.534,-2.37231
10.536,-2.37721
10.538,-2.38214
10.54,-2.38709
10.542,-2.39207
10.544,-2.39707
10.546,-2.4021
10.548,-2.40714
10.55,-2.41221
10.552,-2.41731
10.554,-2.42243
10.556,-2.42757
10.558,-2.43273
10.56,-2.43792
10.562,-2.44312
10.564,-2.44835
10.566,-2.45361
10.568,-2.45888
10.57,-2.46417
10.572,-2.46949
10.574,-2.47483
10.576,-2.48018
10.578,-2.48556
10.58,-2.49096
10.582,-2.49638
10.584,-2.50181
10.586,-2.50727
10.588,-2.51275
10.59,-2.51825
10.592,-2.52376
10.594,-2.5293
10.596,-2.53485
10.598,-2.54042
10.6,-2.54601
10.602,-2.55162
10.604,-2.55724
10.606,-2.56288
10.608,-2.56854
10.61,-2.57422
10.612,-2.57991
10.614,-2.58562
10.616,-2.59135
10.618,-2.59709
10.62,-2.60285
10.622,-2.60863
10.624,-2.61442
10.626,-2.62022
10.628,-2.62604
10.63,-2.63188
10.632,-2.63772
10.634,-2.64359
10.636,-2.64947
10.638,-2.65536
10.64,-2.66126
10.642,-2.66718
10.644,-2.67311
10.646,-2.67906
10.648,-2.68501
10.65,-2.69098
10.652,-2.69696
10.654,-2.70296
10.656,-2.70896
10.658,-2.71498
10.66,-2.72101
10.662,-2.72705
10.664,-2.7331
10.666,-2.73916
10.668,-2.74523
10.67,-2.75131
10.672,-2.7574
10.674,-2.7635
10.676,-2.76961
10.678,-2.77573
10.68,-2.78186
10.682,-2.78799
10.684,-2.79414
10.686,-2.80029
10.688,-2.80645
10.69,-2.81262
10.692,-2.81879
10.694,-2.82498
10.696,-2.83117
10.698,-2.83736
10.7,-2.84357
10.702,-2.84977
10.704,-2.85599
10.706,-2.86221
10.708,-2.86844
10.71,-2.87467
10.712,-2.8809
10.714,-2.88714
10.716,-2.89339
10.718,-2.89964
10.72,-2.90589
10.722,-2.91215
10.724,-2.91841
10.726,-2.92467
10.728,-2.93094
10.73,-2.93721
10.732,-2.94348
10.734,-2.94976
10.736,-2.95603
10.738,-2.96231
10.74,-2.96859
10.742,-2.97487
10.744,-2.98115
10.746,-2.98743
10.748,-2.99372
10.75,-3
10.752,-3.00628
10.754,-3.01257
10.756,-3.01885
10.758,-3.02513
10.76,-3.03141
10.762,-3.03769
10.764,-3.04397
10.766,-3.05024
10.768,-3.05652
10.77,-3.06279
10.772,-3.06906
10.774,-3.07533
10.776,-3.08159
10.778,-3.08785
10.78,-3.09411
10.782,-3.10036
10.784,-3.10661
10.786,-3.11286
10.788,-3.1191
10.79,-3.12533
10.792,-3.13156
10.794,-3.13779
10.796,-3.14401
10.798,-3.15023
10.8,-3.15643
10.802,-3.16264
10.804,-3.16883
10.806,-3.17502
10.808,-3.18121
10.81,-3.18738
10.812,-3.19355
10.814,-3.19971
10.816,-3.20586
10.818,-3.21201
10.82,-3.21814
10.822,-3.22427
10.824,-3.23039
10.826,-3.2365
10.828,-3.2426
10.83,-3.24869
10.832,-3.25477
10.834,-3.26084
10.836,-3.2669
10.838,-3.27295
10.84,-3.27899
10.842,-3.28502
10.844,-3.29104
10.846,-3.29704
10.848,-3.30304
10.85,-3.30902
10.852,-3.31499
10.854,-3.32094
10.856,-3.32689
10.858,-3.33282
10.86,-3.33874
10.862,-3.34464
10.864,-3.35053
10.866,-3.35641
10.868,-3.36228
10.87,-3.36812
10.872,-3.37396
10.874,-3.37978
10.876,-3.38558
10.878,-3.39137
10.88,-3.39715
10.882,-3.40291
10.884,-3.40865
10.886,-3.41438
10.888,-3.42009
10.89,-3.42578
10.892,-3.43146
10.894,-3.43712
10.896,-3.44276
10.898,-3.44838
10.9,-3.45399
10.902,-3.45958
10.904,-3.46515
10.906,-3.4707
10.908,-3.47624
10.91,-3.48175
10.912,-3.48725
10.914,-3.49273
10.916,-3.49819
10.918,-3.50362
10.92,-3.50904
10.922,-3.51444
10.924,-3.51982
10.926,-3.52517
10.928,-3.53051
10.93,-3.53583
10.932,-3.54112
10.934,-3.54639
10.936,-3.55165
10.938,-3.55688
10.94,-3.56208
10.942,-3.56727
10.944,-3.57243
10.946,-3.57757
10.948,-3.58269
10.95,-3.58779
10.952,-3.59286
10.954,-3.5979
10.956,-3.60293
10.958,-3.60793
10.96,-3.61291
10.962,-3.61786
10.964,-3.62279
10.966,-3.62769
10.968,-3.63257
10.97,-3.63742
10.972,-3.64225
10.974,-3.64706
10.976,-3.65183
10.978,-3.65659
10.98,-3.66131
10.982,-3.66601
10.984,-3.67069
10.986,-3.67533
10.988,-3.67995
10.99,-3.68455
10.992,-3.68911
10.994,-3.69365
10.996,-3.69817
10.998,-3.70265
11,-3.70711
11.002,-3.71154
11.004,-3.71594
11.006,-3.72031
11.008,-3.72465
11.01,-3.72897
11.012,-3.73326
11.014,-3.73751
11.016,-3.74174
11.018,-3.74594
11.02,-3.75011
11.022,-3.75425
11.024,-3.75836
11.026,-3.76244
11.028,-3.76649
11.03,-3.77051
11.032,-3.7745
11.034,-3.77846
11.036,-3.78239
11.038,-3.78629
11.04,-3.79016
11.042,-3.79399
11.044,-3.79779
11.046,-3.80157
11.048,-3.80531
11.05,-3.80902
11.052,-3.81269
11.054,-3.81634
11.056,-3.81995
11.058,-3.82353
11.06,-3.82708
11.062,-3.8306
11.064,-3.83408
11.066,-3.83753
11.068,-3.84094
11.07,-3.84433
11.072,-3.84768
11.074,-3.85099
11.076,-3.85428
11.078,-3.85753
11.08,-3.86074
11.082,-3.86392
11.084,-3.86707
11.086,-3.87018
11.088,-3.87326
11.09,-3.87631
11.092,-3.87932
11.094,-3.88229
11.096,-3.88523
11.098,-3.88814
11.1,-3.89101
11.102,-3.89384
11.104,-3.89664
11.106,-3.89941
11.108,-3.90213
11.11,-3.90483
11.112,-3.90748
11.114,-3.91011
11.116,-3.91269
11.118,-3.91524
11.12,-3.91775
11.122,-3.92023
11.124,-3.92267
11.126,-3.92508
11.128,-3.92745
11.13,-3.92978
11.132,-3.93207
11.134,-3.93433
11.136,-3.93655
11.138,-3.93873
11.14,-3.94088
11.142,-3.94299
11.144,-3.94506
11.146,-3.9471
11.148,-3.9491
11.15,-3.95106
11.152,-3.95298
11.154,-3.95486
11.156,-3.95671
11.158,-3.95852
11.16,-3.96029
11.162,-3.96203
11.164,-3.96372
11.166,-3.96538
11.168,-3.967
11.17,-3.96858
11.172,-3.97013
11.174,-3.97163
11.176,-3.9731
11.178,-3.97453
11.18,-3.97592
11.182,-3.97727
11.184,-3.97858
11.186,-3.97986
11.188,-3.98109
11.19,-3.98229
11.192,-3.98345
11.194,-3.98456
11.196,-3.98564
11.198,-3.98669
11.2,-3.98769
11.202,-3.98865
11.204,-3.98958
11.206,-3.99046
11.208,-3.99131
11.21,-3.99211
11.212,-3.99288
11.214,-3.99361
11.216,-3.9943
11.218,-3.99495
11.22,-3.99556
11.222,-3.99613
11.224,-3.99667
11.226,-3.99716
11.228,-3.99761
11.23,-3.99803
11.232,-3.9984
11.234,-3.99874
11.236,-3.99903
11.238,-3.99929
11.24,-3.99951
11.242,-3.99968
11.244,-3.99982
11.246,-3.99992
11.248,-3.99998
11.25,-4
11.252,-3.99998
11.254,-3.99992
11.256,-3.99982
11.258,-3.99968
11.26,-3.99951
11.262,-3.99929
11.264,-3.99903
11.266,-3.99874
11.268,-3.9984
11.27,-3.99803
11.272,-3.99761
11.274,-3.99716
11.276,-3.99667
11.278,-3.99613
11.28,-3.99556
11.282,-3.99495
11.284,-3.9943
11.286,-3.99361
11.288,-3.99288
11.29,-3.99211
11.292,-3.99131
11.294,-3.99046
11.296,-3.98958
11.298,-3.98865
11.3,-3.98769
11.302,-3.98669
11.304,-3.98564
11.306,-3.98456
11.308,-3.98345
11.31,-3.98229
11.312,-3.98109
11.314,-3.97986
11.316,-3.97858
11.318,-3.97727
11.32,-3.97592
11.322,-3.97453
11.324,-3.9731
11.326,-3.97163
11.328,-3.97013
11.33,-3.96858
11.332,-3.967
11.334,-3.96538
11.336,-3.96372
11.338,-3.96203
11.34,-3.96029
11.342,-3.95852
11.344,-3.95671
11.346,-3.95486
11.348,-3.95298
11.35,-3.95106
11.352,-3.9491
11.354,-3.9471
11.356,-3.94506
11.358,-3.94299
11.36,-3.94088
11.362,-3.93873
11.364,-3.93655
11.366,-3.93433
11.368,-3.93207
11.37,-3.92978
11.372,-3.92745
11.374,-3.92508
11.376,-3.92267
11.378,-3.92023
11.38,-3.91775
11.382,-3.91524
11.384,-3.91269
11.386,-3.91011
11.388,-3.90748
11.39,-3.90483
11.392,-3.90213
11.394,-3.89941
11.396,-3.89664
11.398,-3.89384
11.4,-3.89101
11.402,-3.88814
11.404,-3.88523
11.406,-3.88229
11.408,-3.87932
11.41,-3.87631
11.412,-3.87326
11.414,-3.87018
11.416,-3.86707
11.418,-3.86392
11.42,-3.86074
11.422,-3.85753
11.424,-3.85428
11.426,-3.85099
11.428,-3.84768
11.43,-3.84433
11.432,-3.84094
11.434,-3.83753
11.436,-3.83408
11.438,-3.8306
11.44,-3.82708
11.442,-3.82353
11.444,-3.81995
11.446,-3.81634
11.448,-3.81269
11.45,-3.80902
11.452,-3.80531
11.454,-3.80157
11.456,-3.79779
11.458,-3.79399
11.46,-3.79016
11.462,-3.78629
11.464,-3.78239
11.466,-3.77846
11.468,-3.7745
11.47,-3.77051
11.472,-3.76649
11.474,-3.76244
11.476,-3.75836
11.478,-3.75425
11.48,-3.75011
11.482,-3.74594
11.484,-3.74174
11.486,-3.73751
11.488,-3.73326
11.49,-3.72897
11.492,-3.72465
11.494,-3.72031
11.496,-3.71594
11.498,-3.71154
11.5,-3.70711
11.502,-3.70265
11.504,-3.69817
11.506,-3.69365
11.508,-3.68911
11.51,-3.68455
11.512,-3.67995
11.514,-3.67533
11.516,-3.67069
11.518,-3.66601
11.52,-3.66131
11.522,-3.65659
11.524,-3.65183
11.526,-3.64706
11.528,-3.64225
11.53,-3.63742
11.532,-3.63257
11.534,-3.62769
11.536,-3.62279
11.538,-3.61786
11.54,-3.61291
11.542,-3.60793
11.544,-3.60293
11.546,-3.5979
11.548,-3.59286
11.55,-3.58779
11.552,-3.58269
11.554,-3.57757
11.556,-3.57243
11.558,-3.56727
11.56,-3.56208
11.562,-3.55688
11.564,-3.55165
11.566,-3.54639
11.568,-3.54112
11.57,-3.53583
11.572,-3.53051
11.574,-3.52517
11.576,-3.51982
11.578,-3.51444
11.58,-3.50904
11.582,-3.50362
11.584,-3.49819
11.586,-3.49273
11.588,-3.48725
11.59,-3.48175
11.592,-3.47624
11.594,-3.4707
11.596,-3.46515
11.598,-3.45958
11.6,-3.45399
11.602,-3.44838
11.604,-3.44276
11.606,-3.43712
11.608,-3.43146
11.61,-3.42578
11.612,-3.42009
11.614,-3.41438
11.616,-3.40865
11.618,-3.40291
11.62,-3.39715
11.622,-3.39137
11.624,-3.38558
11.626,-3.37978
11.628,-3.37396
11.63,-3.36812
11.632,-3.36228
11.634,-3.35641
11.636,-3.35053
11.638,-3.34464
11.64,-3.33874
11.642,-3.33282
11.644,-3.32689
11.646,-3.32094
11.648,-3.31499
11.65,-3.30902
11.652,-3.30304
11.654,-3.29704
11.656,-3.29104
11.658,-3.28502
11.66,-3.27899
11.662,-3.27295
11.664,-3.2669
11.666,-3.26084
11.668,-3.25477
11.67,-3.24869
11.672,-3.2426
11.674,-3.2365
11.676,-3.23039
11.678,-3.22427
11.68,-3.21814
11.682,-3.21201
11.684,-3.20586
11.686,-3.19971
11.688,-3.19355
11.69,-3.18738
11.692,-3.18121
11.694,-3.17502
11.696,-3.16883
11.698,-3.16264
11.7,-3.15643
11.702,-3.15023
11.704,-3.14401
11.706,-3.13779
11.708,-3.13156
11.71,-3.12533
11.712,-3.1191
11.714,-3.11286
11.716,-3.10661
11.718,-3.10036
11.72,-3.09411
11.722,-3.08785
11.724,-3.08159
11.726,-3.07533
11.728,-3.06906
11.73,-3.06279
11.732,-3.05652
11.734,-3.05024
11.736,-3.04397
11.738,-3.03769
11.74,-3.03141
11.742,-3.02513
11.744,-3.01885
11.746,-3.01257
11.748,-3.00628
11.75,-3
11.752,-2.99372
11.754,-2.98743
11.756,-2.98115
11.758,-2.97487
11.76,-2.96859
11.762,-2.96231
11.764,-2.95603
11.766,-2.94976
11.768,-2.94348
11.77,-2.93721
11.772,-2.93094
11.774,-2.92467
11.776,-2.91841
11.778,-2.91215
11.78,-2.90589
11.782,-2.89964
11.784,-2.89339
11.786,-2.88714
11.788,-2.8809
11.79,-2.87467
11.792,-2.86844
11.794,-2.86221
11.796,-2.85599
11.798,-2.84977
11.8,-2.84357
11.802,-2.83736
11.804,-2.83117
11.806,-2.82498
11.808,-2.81879
11.81,-2.81262
11.812,-2.80645
11.814,-2.80029
11.816,-2.79414
11.818,-2.78799
11.82,-2.78186
11.822,-2.77573
11.824,-2.76961
11.826,-2.7635
11.828,-2.7574
11.83,-2.75131
11.832,-2.74523
11.834,-2.73916
11.836,-2.7331
11.838,-2.72705
11.84,-2.72101
11.842,-2.71498
11.844,-2.70896
11.846,-2.70296
11.848,-2.69696
11.85,-2.69098
11.852,-2.68501
11.854,-2.67906
11.856,-2.67311
11.858,-2.66718
11.86,-2.66126
11.862,-2.65536
11.864,-2.64947
11.866,-2.64359
11.868,-2.63772
11.87,-2.63188
11.872,-2.62604
11.874,-2.62022
11.876,-2.61442
11.878,-2.60863
11.88,-2.60285
11.882,-2.59709
11.884,-2.59135
11.886,-2.58562
11.888,-2.57991
11.89,-2.57422
11.892,-2.56854
11.894,-2.56288
11.896,-2.55724
11.898,-2.55162
11.9,-2.54601
11.902,-2.54042
11.904,-2.53485
11.906,-2.5293
11.908,-2.52376
11.91,-2.51825
11.912,-2.51275
11.914,-2.50727
11.916,-2.50181
11.918,-2.49638
11.92,-2.49096
11.922,-2.48556
11.924,-2.48018
11.926,-2.47483
11.928,-2.46949
11.93,-2.46417
11.932,-2.45888
11.934,-2.45361
11.936,-2.44835
11.938,-2.44312
11.94,-2.43792
11.942,-2.43273
11.944,-2.42757
11.946,-2.42243
11.948,-2.41731
11.95,-2.41221
11.952,-2.40714
11.954,-2.4021
11.956,-2.39707
11.958,-2.39207
11.96,-2.38709
11.962,-2.38214
11.964,-2.37721
11.966,-2.37231
11.968,-2.36743
11.97,-2.36258
11.972,-2.35775
11.974,-2.35294
11.976,-2.34817
11.978,-2.34341
11.98,-2.33869
11.982,-2.33399
11.984,-2.32931
11.986,-2.32467
11.988,-2.32005
11.99,-2.31545
11.992,-2.31089
11.994,-2.30635
11.996,-2.30183
11.998,-2.29735
12,-2.29289
12.002,-2.28846
12.004,-2.28406
12.006,-2.27969
12.008,-2.27535
12.01,-2.27103
12.012,-2.26674
12.014,-2.26249
12.016,-2.25826
12.018,-2.25406
12.02,-2.24989
12.022,-2.24575
12.024,-2.24164
12.026,-2.23756
12.028,-2.23351
12.03,-2.22949
12.032,-2.2255
12.034,-2.22154
12.036,-2.21761
12.038,-2.21371
12.04,-2.20984
12.042,-2.20601
12.044,-2.20221
12.046,-2.19843
12.048,-2.19469
12.05,-2.19098
12.052,-2.18731
12.054,-2.18366
12.056,-2.18005
12.058,-2.17647
12.06,-2.17292
12.062,-2.1694
12.064,-2.16592
12.066,-2.16247
12.068,-2.15906
12.07,-2.15567
12.072,-2.15232
12.074,-2.14901
12.076,-2.14572
12.078,-2.14247
12.08,-2.13926
12.082,-2.13608
12.084,-2.13293
12.086,-2.12982
12.088,-2.12674
12.09,-2.12369
12.092,-2.12068
12.094,-2.11771
12.096,-2.11477
12.098,-2.11186
12.1,-2.10899
12.102,-2.10616
12.104,-2.10336
12.106,-2.10059
12.108,-2.09787
12.11,-2.09517
12.112,-2.09252
12.114,-2.08989
12.116,-2.08731
12.118,-2.08476
12.12,-2.08225
12.122,-2.07977
12.124,-2.07733
12.126,-2.07492
12.128,-2.07255
12.13,-2.07022
12.132,-2.06793
12.134,-2.06567
12.136,-2.06345
12.138,-2.06127
12.14,-2.05912
12.142,-2.05701
12.144,-2.05494
12.146,-2.0529
12.148,-2.0509
12.15,-2.04894
12.152,-2.04702
12.154,-2.04514
12.156,-2.04329
12.158,-2.04148
12.16,-2.03971
12.162,-2.03797
12.164,-2.03628
12.166,-2.03462
12.168,-2.033
12.17,-2.03142
12.172,-2.02987
12.174,-2.02837
12.176,-2.0269
12.178,-2.02547
12.18,-2.02408
12.182,-2.02273
12.184,-2.02142
12.186,-2.02014
12.188,-2.01891
12.19,-2.01771
12.192,-2.01655
12.194,-2.01544
12.196,-2.01436
12.198,-2.01331
12.2,-2.01231
12.202,-2.01135
12.204,-2.01042
12.206,-2.00954
12.208,-2.00869
12.21,-2.00789
12.212,-2.00712
12.214,-2.00639
12.216,-2.0057
12.218,-2.00505
12.22,-2.00444
12.222,-2.00387
12.224,-2.00333
12.226,-2.00284
12.228,-2.00239
12.23,-2.00197
12.232,-2.0016
12.234,-2.00126
12.236,-2.00097
12.238,-2.00071
12.24,-2.00049
12.242,-2.00032
12.244,-2.00018
12.246,-2.00008
12.248,-2.00002
12.25,-2
12.252,-2.00002
12.254,-2.00008
12.256,-2.00018
12.258,-2.00032
12.26,-2.00049
12.262,-2.00071
12.264,-2.00097
12.266,-2.00126
12.268,-2.0016
12.27,-2.00197
12.272,-2.00239
12.274,-2.00284
12.276,-2.00333
12.278,-2.00387
12.28,-2.00444
12.282,-2.00505
12.284,-2.0057
12.286,-2.00639
12.288,-2.00712
12.29,-2.00789
12.292,-2.00869
12.294,-2.00954
12.296,-2.01042
12.298,-2.01135
12.3,-2.01231
12.302,-2.01331
12.304,-2.01436
12.306,-2.01544
12.308,-2.01655
12.31,-2.01771
12.312,-2.01891
12.314,-2.02014
12.316,-2.02142
12.318,-2.02273
12.32,-2.02408
12.322,-2.02547
12.324,-2.0269
12.326,-2.02837
12.328,-2.02987
12.33,-2.03142
12.332,-2.033
12.334,-2.03462
12.336,-2.03628
12.338,-2.03797
12.34,-2.03971
12.342,-2.04148
12.344,-2.04329
12.346,-2.04514
12.348,-2.04702
12.35,-2.04894
12.352,-2.0509
12.354,-2.0529
12.356,-2.05494
12.358,-2.05701
12.36,-2.05912
12.362,-2.06127
12.364,-2.06345
12.366,-2.06567
12.368,-2.06793
12.37,-2.07022
12.372,-2.07255
12.374,-2.07492
12.376,-2.07733
12.378,-2.07977
12.38,-2.08225
12.382,-2.08476
12.384,-2.08731
12.386,-2.08989
12.388,-2.09252
12.39,-2.09517
12.392,-2.09787
12.394,-2.10059
12.396,-2.10336
12.398,-2.10616
12.4,-2.10899
12.402,-2.11186
12.404,-2.11477
12.406,-2.11771
12.408,-2.12068
12.41,-2.12369
12.412,-2.12674
12.414,-2.12982
12.416,-2.13293
12.418,-2.13608
12.42,-2.13926
12.422,-2.14247
12.424,-2.14572
12.426,-2.14901
12.428,-2.15232
12.43,-2.15567
12.432,-2.15906
12.434,-2.16247
12.436,-2.16592
12.438,-2.1694
12.44,-2.17292
12.442,-2.17647
12.444,-2.18005
12.446,-2.18366
12.448,-2.18731
12.45,-2.19098
12.452,-2.19469
12.454,-2.19843
12.456,-2.20221
12.458,-2.20601
12.46,-2.20984
12.462,-2.21371
12.464,-2.21761
12.466,-2.22154
12.468,-2.2255
12.47,-2.22949
12.472,-2.23351
12.474,-2.23756
12.476,-2.24164
12.478,-2.24575
12.48,-2.24989
12.482,-2.25406
12.484,-2.25826
12.486,-2.26249
12.488,-2.26674
12.49,-2.27103
12.492,-2.27535
12.494,-2.27969
12.496,-2.28406
12.498,-2.28846
12.5,-2.29289
12.502,-2.29735
12.504,-2.30183
12.506,-2.30635
12.508,-2.31089
12.51,-2.31545
12.512,-2.32005
12.514,-2.32467
12.516,-2.32931
12.518,-2.33399
12.52,-2.33869
12.522,-2.34341
12.524,-2.34817
12.526,-2.35294
12.528,-2.35775
12.53,-2.36258
12.532,-2.36743
12.534,-2.37231
12.536,-2.37721
12.538,-2.38214
12.54,-2.38709
12.542,-2.39207
12.544,-2.39707
12.546,-2.4021
12.548,-2.40714
12.55,-2.41221
12.552,-2.41731
12.554,-2.42243
12.556,-2.42757
12.558,-2.43273
12.56,-2.43792
12.562,-2.44312
12.564,-2.44835
12.566,-2.45361
12.568,-2.45888
12.57,-2.46417
12.572,-2.46949
12.574,-2.47483
12.576,-2.48018
12.578,-2.48556
12.58,-2.49096
12.582,-2.49638
12.584,-2.50181
12.586,-2.50727
12.588,-2.51275
12.59,-2.51825
12.592,-2.52376
12.594,-2.5293
12.596,-2.53485
12.598,-2.54042
12.6,-2.54601
12.602,-2.55162
12.604,-2.55724
12.606,-2.56288
12.608,-2.56854
12.61,-2.57422
12.612,-2.57991
12.614,-2.58562
12.616,-2.59135
12.618,-2.59709
12.62,-2.60285
12.622,-2.60863
12.624,-2.61442
12.626,-2.62022
12.628,-2.62604
12.63,-2.63188
12.632,-2.63772
12.634,-2.64359
12.636,-2.64947
12.638,-2.65536
12.64,-2.66126
12.642,-2.66718
12.644,-2.67311
12.646,-2.67906
12.648,-2.68501
12.65,-2.69098
12.652,-2.69696
12.654,-2.70296
12.656,-2.70896
12.658,-2.71498
12.66,-2.72101
12.662,-2.72705
12.664,-2.7331
12.666,-2.73916
12.668,-2.74523
12.67,-2.75131
12.672,-2.7574
12.674,-2.7635
12.676,-2.76961
12.678,-2.77573
12.68,-2.78186
12.682,-2.78799
12.684,-2.79414
12.686,-2.80029
12.688,-2.80645
12.69,-2.81262
12.692,-2.81879
12.694,-2.82498
12.696,-2.83117
12.698,-2.83736
12.7,-2.84357
12.702,-2.84977
12.704,-2.85599
12.706,-2.86221
12.708,-2.86844
12.71,-2.87467
12.712,-2.8809
12.714,-2.88714
12.716,-2.89339
12.718,-2.89964
12.72,-2.90589
12.722,-2.91215
12.724,-2.91841
12.726,-2.92467
12.728,-2.93094
12.73,-2.93721
12.732,-2.94348
12.734,-2.94976
12.736,-2.95603
12.738,-2.96231
12.74,-2.96859
12.742,-2.97487
12.744,-2.98115
12.746,-2.98743
12.748,-2.99372
12.75,-3
12.752,-3.00628
12.754,-3.01257
12.756,-3.01885
12.758,-3.02513
12.76,-3.03141
12.762,-3.03769
12.764,-3.04397
12.766,-3.05024
12.768,-3.05652
12.77,-3.06279
12.772,-3.06906
12.774,-3.07533
12.776,-3.08159
12.778,-3.08785
12.78,-3.09411
12.782,-3.10036
12.784,-3.10661
12.786,-3.11286
12.788,-3.1191
12.79,-3.12533
12.792,-3.13156
12.794,-3.13779
12.796,-3.14401
12.798,-3.15023
12.8,-3.15643
12.802,-3.16264
12.804,-3.16883
12.806,-3.17502
12.808,-3.18121
12.81,-3.18738
12.812,-3.19355
12.814,-3.19971
12.816,-3.20586
12.818,-3.21201
12.82,-3.21814
12.822,-3.22427
12.824,-3.23039
12.826,-3.2365
12.828,-3.2426
12.83,-3.24869
12.832,-3.25477
12.834,-3.26084
12.836,-3.2669
12.838,-3.27295
12.84,-3.27899
12.842,-3.28502
12.844,-3.29104
12.846,-3.29704
12.848,-3.30304
12.85,-3.30902
12.852,-3.31499
12.854,-3.32094
12.856,-3.32689
12.858,-3.33282
12.86,-3.33874
12.862,-3.34464
12.864,-3.35053
12.866,-3.35641
12.868,-3.36228
12.87,-3.36812
12.872,-3.37396
12.874,-3.37978
12.876,-3.38558
12.878,-3.39137
12.88,-3.39715
12.882,-3.40291
12.884,-3.40865
12.886,-3.41438
12.888,-3.42009
12.89,-3.42578
12.892,-3.43146
12.894,-3.43712
12.896,-3.44276
12.898,-3.44838
12.9,-3.45399
12.902,-3.45958
12.904,-3.46515
12.906,-3.4707
12.908,-3.47624
12.91,-3.48175
12.912,-3.48725
12.914,-3.49273
12.916,-3.49819
12.918,-3.50362
12.92,-3.50904
12.922,-3.51444
12.924,-3.51982
12.926,-3.52517
12.928,-3.53051
12.93,-3.53583
12.932,-3.54112
12.934,-3.54639
12.936,-3.55165
12.938,-3.55688
12.94,-3.56208
12.942,-3.56727
12.944,-3.57243
12.946,-3.57757
12.948,-3.58269
12.95,-3.58779
12.952,-3.59286
12.954,-3.5979
12.956,-3.60293
12.958,-3.60793
12.96,-3.61291
12.962,-3.61786
12.964,-3.62279
12.966,-3.62769
12.968,-3.63257
12.97,-3.63742
12.972,-3.64225
12.974,-3.64706
12.976,-3.65183
12.978,-3.65659
12.98,-3.66131
12.982,-3.66601
12.984,-3.67069
12.986,-3.67533
12.988,-3.67995
12.99,-3.68455
12.992,-3.68911
12.994,-3.69365
12.996,-3.69817
12.998,-3.70265
13,-3.70711
13.002,-3.71154
13.004,-3.71594
13.006,-3.72031
13.008,-3.72465
13.01,-3.72897
13.012,-3.73326
13.014,-3.73751
13.016,-3.74174
13.018,-3.74594
13.02,-3.75011
13.022,-3.75425
13.024,-3.75836
13.026,-3.76244
13.028,-3.76649
13.03,-3.77051
13.032,-3.7745
13.034,-3.77846
13.036,-3.78239
13.038,-3.78629
13.04,-3.79016
13.042,-3.79399
13.044,-3.79779
13.046,-3.80157
13.048,-3.80531
13.05,-3.80902
13.052,-3.81269
13.054,-3.81634
13.056,-3.81995
13.058,-3.82353
13.06,-3.82708
13.062,-3.8306
13.064,-3.83408
13.066,-3.83753
13.068,-3.84094
13.07,-3.84433
13.072,-3.84768
13.074,-3.85099
13.076,-3.85428
13.078,-3.85753
13.08,-3.86074
13.082,-3.86392
13.084,-3.86707
13.086,-3.87018
13.088,-3.87326
13.09,-3.87631
13.092,-3.87932
13.094,-3.88229
13.096,-3.88523
13.098,-3.88814
13.1,-3.89101
13.102,-3.89384
13.104,-3.89664
13.106,-3.89941
13.108,-3.90213
13.11,-3.90483
13.112,-3.90748
13.114,-3.91011
13.116,-3.91269
13.118,-3.91524
13.12,-3.91775
13.122,-3.92023
13.124,-3.92267
13.126,-3.92508
13.128,-3.92745
13.13,-3.92978
13.132,-3.93207
13.134,-3.93433
13.136,-3.93655
13.138,-3.93873
13.14,-3.94088
13.142,-3.94299
13.144,-3.94506
13.146,-3.9471
13.148,-3.9491
13.15,-3.95106
13.152,-3.95298
13.154,-3.95486
13.156,-3.95671
13.158,-3.95852
13.16,-3.96029
13.162,-3.96203
13.164,-3.96372
13.166,-3.96538
13.168,-3.967
13.17,-3.96858
13.172,-3.97013
13.174,-3.97163
13.176,-3.9731
13.178,-3.97453
13.18,-3.97592
13.182,-3.97727
13.184,-3.97858
13.186,-3.97986
13.188,-3.98109
13.19,-3.98229
13.192,-3.98345
13.194,-3.98456
13.196,-3.98564
13.198,-3.98669
13.2,-3.98769
13.202,-3.98865
13.204,-3.98958
13.206,-3.99046
13.208,-3.99131
13.21,-3.99211
